Name,Area,Lon,Lat,PET_FAO_R2,PET_FAO_p_value,PET_FAO_par_P,PET_FAO_par_Ep,PET_FAO_par_CO2,PET_FAO_CO2_contribution,PET_FAO_P_contribution,PET_FAO_Ep_contribution,PET_FAO_Q_change,PET_FAO_obs,PET_FAO_YANG_R2,PET_FAO_YANG_p_value,PET_FAO_YANG_par_P,PET_FAO_YANG_par_Ep,PET_FAO_YANG_par_CO2,PET_FAO_YANG_CO2_contribution,PET_FAO_YANG_P_contribution,PET_FAO_YANG_Ep_contribution,PET_FAO_YANG_Q_change,PET_FAO_YANG_obs,PET_PT_R2,PET_PT_p_value,PET_PT_par_P,PET_PT_par_Ep,PET_PT_par_CO2,PET_PT_CO2_contribution,PET_PT_P_contribution,PET_PT_Ep_contribution,PET_PT_Q_change,PET_PT_obs,PET_HargreavesSamani_R2,PET_HargreavesSamani_p_value,PET_HargreavesSamani_par_P,PET_HargreavesSamani_par_Ep,PET_HargreavesSamani_par_CO2,PET_HargreavesSamani_CO2_contribution,PET_HargreavesSamani_P_contribution,PET_HargreavesSamani_Ep_contribution,PET_HargreavesSamani_Q_change,PET_HargreavesSamani_obs
AUS-HRS_204037,63.3,152.628,-30.094,0.632143798,1.59E-07,0.80826384,0.027909725,-0.127269543,-0.093791597,-0.59565199,0.020568139,-0.736952417,216.3682435,0.632103849,1.59E-07,0.808064038,0.027136349,-0.127225118,-0.093758858,-0.595504746,0.019998198,-0.736952417,216.3682435,0.632524764,1.56E-07,0.806203332,0.033716707,-0.126682991,-0.093359336,-0.594133494,0.024847609,-0.736952417,216.3682435,0.631626027,1.63E-07,0.797659578,-0.015223961,-0.127610048,-0.094042533,-0.587837154,-0.011219335,-0.736952417,216.3682435
AUS-HRS_204046,1723,152.385,-29.057,0.670862382,2.46E-08,0.860473418,0.078924769,-0.050233161,-0.03378991,-0.57880728,0.053089648,-0.672661431,173.1115417,0.670813574,2.47E-08,0.860336468,0.07855826,-0.05012642,-0.033718109,-0.57871516,0.052843112,-0.672661431,173.1115417,0.672989158,2.21E-08,0.85465277,0.0894211,-0.047363211,-0.031859406,-0.574891955,0.060150125,-0.672661431,173.1115417,0.665975126,3.15E-08,0.826147141,0.004932887,-0.047808205,-0.032158736,-0.555717318,0.003318163,-0.672661431,173.1115417
AUS-HRS_204056,109.7,152.446,-29.486,0.736978397,5.69E-10,0.842043317,-0.041030504,0.019120003,0.011356592,-0.500143345,-0.024370639,0.593963915,657.8081707,0.736984459,5.69E-10,0.841978248,-0.04112667,0.019079412,0.011332482,-0.500104697,-0.024427758,0.593963915,657.8081707,0.740775159,4.45E-10,0.84193031,-0.074132077,0.016869013,0.010019585,-0.500076223,-0.044031779,0.593963915,657.8081707,0.736928632,5.71E-10,0.841738618,-0.040937158,0.014695979,0.008728881,-0.499962365,-0.024315194,0.593963915,657.8081707
AUS-HRS_204906,430.6,152.98,-30.07,0.897429121,6.96E-17,0.944909438,-0.024168067,-0.056890748,-0.170692484,2.835064505,-0.072512799,3.000355791,525.0050818,0.897465591,6.91E-17,0.944695231,-0.024971029,-0.056893314,-0.170700184,2.834421808,-0.074921973,3.000355791,525.0050818,0.898986391,5.37E-17,0.943796366,-0.046480064,-0.058061839,-0.174206174,2.831724891,-0.139456728,3.000355791,525.0050818,0.913721352,3.71E-18,0.935630618,-0.131221258,-0.044019076,-0.13207289,2.807224744,-0.393710463,3.000355791,525.0050818
AUS-HRS_207004,1583,152.47,-31.424,0.83017205,3.54E-13,0.954709558,0.098528938,-0.083673644,-0.035478233,0.404803785,0.041776985,-0.424007262,353.0859377,0.830071455,3.58E-13,0.95446018,0.097906393,-0.083471826,-0.035392661,0.404698047,0.041513022,-0.424007262,353.0859377,0.825870218,5.41E-13,0.933402146,0.063977925,-0.077490521,-0.032856544,0.395769288,0.027127105,-0.424007262,353.0859377,0.828594185,4.14E-13,0.951578968,0.088856733,-0.07390785,-0.031337465,0.403476392,0.0376759,-0.424007262,353.0859377
AUS-HRS_207013,497.8,152.448,-31.481,0.88516763,4.71E-16,0.984310957,0.087644369,-0.065558267,-0.003420057,0.051349739,0.00457225,-0.052168209,322.5540857,0.885090636,4.77E-16,0.984040249,0.087073092,-0.065368514,-0.003410158,0.051335617,0.004542447,-0.052168209,322.5540857,0.882905165,6.56E-16,0.965281852,0.065123026,-0.059118954,-0.00308413,0.050357025,0.003397352,-0.052168209,322.5540857,0.88654416,3.84E-16,0.988440038,0.096956186,-0.057228501,-0.002985508,0.051565146,0.005058031,-0.052168209,322.5540857
AUS-HRS_207014,508,152.74,-31.333,0.903968148,2.33E-15,1.006556765,0.136405334,-0.071215546,-0.230382888,-3.256219575,0.4412724,3.235008385,434.7113856,0.90382165,2.38E-15,1.006163642,0.135700272,-0.070966843,-0.229578332,-3.25494782,0.438991518,3.235008385,434.7113856,0.896040653,7.62E-15,0.971658933,0.08908904,-0.064791159,-0.209599942,-3.143324798,0.288203791,3.235008385,434.7113856,0.89914147,4.84E-15,0.988691054,0.109888402,-0.063175459,-0.204373141,-3.198423849,0.355489903,3.235008385,434.7113856
AUS-HRS_207015,351.7,152.244,-31.371,0.789538479,2.82E-10,0.950545521,0.17420615,-0.111181128,-0.076340371,0.65267369,0.119615282,0.686630651,350.8119985,0.789236472,2.89E-10,0.950205526,0.173199561,-0.110828123,-0.076097986,0.652440239,0.118924128,0.686630651,350.8119985,0.77991752,5.49E-10,0.923731342,0.133059226,-0.106390447,-0.073050942,0.634262252,0.091362543,0.686630651,350.8119985,0.777486296,6.47E-10,0.932400342,0.127357665,-0.096950239,-0.066569006,0.640214654,0.087447676,0.686630651,350.8119985
AUS-HRS_208005,1894,152.075,-31.779,0.748059315,2.76E-10,0.936968596,0.137676096,-0.128013894,-0.068861679,0.504017402,0.074059204,-0.537923474,168.129387,0.747898031,2.78E-10,0.936652385,0.136924734,-0.127770795,-0.06873091,0.503847305,0.073655029,-0.537923474,168.129387,0.743622701,3.70E-10,0.914022071,0.108600138,-0.122328979,-0.065803629,0.491673928,0.058418563,-0.537923474,168.129387,0.742829466,3.89E-10,0.918926436,0.107539022,-0.115866678,-0.062327406,0.494312101,0.057847764,-0.537923474,168.129387
AUS-HRS_208009,152.1,151.315,-31.58,0.637691469,1.23E-07,0.879004113,0.152035747,0.049717454,0.163612436,-2.892666299,0.50032608,-3.290845011,223.6409005,0.637510852,1.24E-07,0.877978292,0.150752768,0.050023172,0.164618508,-2.889290482,0.496103994,-3.290845011,223.6409005,0.64577844,8.44E-08,0.858892636,0.165760183,0.055163127,0.181533302,-2.826482546,0.545491072,-3.290845011,223.6409005,0.633573448,1.49E-07,0.836214766,0.109421094,0.061198205,0.201393807,-2.751853189,0.360087861,-3.290845011,223.6409005
AUS-HRS_208011,1821,151.9,-31.77,0.636754609,1.29E-07,0.88317481,0.10830431,-0.112400963,-0.092545194,-0.727160891,0.08917222,-0.823348767,128.0654473,0.636594817,1.30E-07,0.882374446,0.107077271,-0.112110355,-0.092305922,-0.726501912,0.088161939,-0.823348767,128.0654473,0.636869256,1.28E-07,0.864338724,0.098443902,-0.107708039,-0.088681281,-0.711652222,0.081053665,-0.823348767,128.0654473,0.640810692,1.07E-07,0.884994454,0.126961333,-0.105718283,-0.087043018,-0.728659092,0.104533457,-0.823348767,128.0654473
AUS-HRS_208024,282.3,151.34,-31.56,0.680678671,4.51E-08,0.917950123,0.148270282,0.018161866,0.053013553,-2.679449139,0.432793319,-2.918948506,203.7118888,0.680558683,4.54E-08,0.917056944,0.147249759,0.018435282,0.053811639,-2.676841998,0.429814463,-2.918948506,203.7118888,0.684482494,3.74E-08,0.888695444,0.143432067,0.025300123,0.073849757,-2.594056238,0.418670818,-2.918948506,203.7118888,0.677482633,5.28E-08,0.872446136,0.106489665,0.027927762,0.081519698,-2.546625345,0.310837848,-2.918948506,203.7118888
AUS-HRS_209002,158.1,151.978,-32.245,0.71025323,2.90E-09,0.833239847,-0.032522388,-0.086338577,-0.133726511,-1.290573238,-0.050372679,-1.548861643,253.9139328,0.710292825,2.89E-09,0.83288691,-0.033285939,-0.086272345,-0.133623926,-1.290026588,-0.051555314,-1.548861643,253.9139328,0.710261857,2.90E-09,0.856492194,0.030110733,-0.092229782,-0.142851172,-1.326587906,0.046637359,-1.548861643,253.9139328,0.72018669,1.61E-09,0.807281448,-0.111464809,-0.089883076,-0.139216449,-1.250367269,-0.172643566,-1.548861643,253.9139328
AUS-HRS_210017,105,151.28,-31.944,0.6874316,1.04E-08,0.829977539,-0.010290567,-0.032007014,-0.00767092,-0.198915493,-0.002466275,-0.239663705,237.30671,0.687433644,1.04E-08,0.829910065,-0.010423426,-0.032001634,-0.00766963,-0.198899321,-0.002498117,-0.239663705,237.30671,0.687432943,1.04E-08,0.838786773,0.009447689,-0.033893346,-0.008123005,-0.201026746,0.002264268,-0.239663705,237.30671,0.687939518,1.01E-08,0.848837083,0.027562694,-0.034261853,-0.008211323,-0.203435441,0.006605777,-0.239663705,237.30671
AUS-HRS_215004,165.6,150.033,-35.147,0.505378686,2.20E-05,0.613943053,-0.193073199,0.025404366,0.07762048,-1.875841118,-0.589915699,-3.055399209,265.077704,0.505166386,2.22E-05,0.614048413,-0.192486108,0.025047101,0.076528892,-1.876163036,-0.588121903,-3.055399209,265.077704,0.495798357,3.03E-05,0.644359757,-0.156744498,0.008336241,0.025470544,-1.968776292,-0.478917014,-3.055399209,265.077704,0.474378421,6.02E-05,0.662153,-0.044933753,0.007298857,0.022300921,-2.023141753,-0.137290554,-3.055399209,265.077704
AUS-HRS_216002,859,150.236,-35.468,0.521700424,1.26E-05,0.674473799,-0.066749485,0.059508187,0.182379044,-2.067108626,-0.204571973,-3.064772315,297.9519119,0.521567962,1.27E-05,0.674980447,-0.065539777,0.059158072,0.18130602,-2.068661387,-0.200864495,-3.064772315,297.9519119,0.520730877,1.31E-05,0.686920069,-0.054432933,0.051283836,0.157173281,-2.105253611,-0.166824545,-3.064772315,297.9519119,0.526942024,1.05E-05,0.661956758,-0.102478987,0.064318402,0.197121257,-2.028746745,-0.314074762,-3.064772315,297.9519119
AUS-HRS_216009,165.5,150.034,-35.714,0.685409912,1.93E-07,0.761147099,-0.063911187,0.103209893,0.084526667,-0.623362993,-0.052341878,-0.818978347,189.7000643,0.685440174,1.93E-07,0.761208928,-0.064127635,0.103056491,0.084401035,-0.62341363,-0.052519145,-0.818978347,189.7000643,0.691315675,1.47E-07,0.761962171,-0.099819195,0.099409901,0.081414556,-0.624030519,-0.081749759,-0.818978347,189.7000643,0.684021214,2.06E-07,0.760689143,-0.052124468,0.099342134,0.081359057,-0.622987937,-0.04268881,-0.818978347,189.7000643
AUS-HRS_218001,90.6,149.51,-36.265,0.729723767,8.99E-10,0.782322959,-0.166784728,-0.005471955,-0.012055985,-1.723638813,-0.367465414,-2.203231788,246.0597365,0.729626604,9.05E-10,0.782718783,-0.166358773,-0.005904666,-0.013009348,-1.724510904,-0.366526936,-2.203231788,246.0597365,0.738967605,5.00E-10,0.800380739,-0.188265661,-0.022574184,-0.049736159,-1.763424286,-0.414792888,-2.203231788,246.0597365,0.721611303,1.48E-09,0.791018406,-0.137647807,-0.019818841,-0.043665501,-1.742796897,-0.303270023,-2.203231788,246.0597365
AUS-HRS_218005,918,149.761,-36.197,0.654372021,5.59E-08,0.815600965,0.042164386,0.021143444,0.022149103,-0.85439392,0.044169878,-1.047563646,201.3722714,0.654390468,5.59E-08,0.815618413,0.042388758,0.021219104,0.022228362,-0.854412198,0.044404922,-1.047563646,201.3722714,0.653394075,5.86E-08,0.793961461,-0.024373005,0.026547652,0.027810355,-0.831725163,-0.025532274,-1.047563646,201.3722714,0.652835467,6.02E-08,0.79828034,-0.00277721,0.02625901,0.027507984,-0.836249463,-0.002909305,-1.047563646,201.3722714
AUS-HRS_218007,120.2,149.691,-36.259,0.769625558,6.10E-11,0.777787047,-0.20377864,0.050224718,0.049699581,-0.769654704,-0.201647982,-0.989544255,244.240505,0.769733477,6.05E-11,0.778120651,-0.203939736,0.049756268,0.049236029,-0.76998482,-0.201807394,-0.989544255,244.240505,0.789457926,1.34E-11,0.804820838,-0.242336944,0.031248407,0.030921682,-0.796405837,-0.23980313,-0.989544255,244.240505,0.772203713,5.04E-11,0.765627906,-0.21440812,0.03924677,0.038836416,-0.757622696,-0.212166323,-0.989544255,244.240505
AUS-HRS_218008,1607,150,-36.13,0.666917813,3.01E-08,0.819288032,-0.016196649,-0.029657618,-0.035058833,-0.968495923,-0.019146366,-1.182118968,158.1301752,0.666912618,3.01E-08,0.819403284,-0.015990954,-0.029722081,-0.035135036,-0.968632164,-0.018903209,-1.182118968,158.1301752,0.677462089,1.75E-08,0.798511635,-0.107101268,-0.027279614,-0.032247749,-0.943935749,-0.12660644,-1.182118968,158.1301752,0.666734503,3.04E-08,0.829527131,0.006749567,-0.03257604,-0.038508755,-0.980599756,0.007978792,-1.182118968,158.1301752
AUS-HRS_219006,83.1,149.54,-36.78,0.531724115,8.89E-06,0.652584654,-0.154043755,-0.051563731,-0.16806464,-2.127006772,-0.502083688,-3.259357633,190.9347707,0.531872164,8.84E-06,0.652576457,-0.15452679,-0.05172381,-0.168586395,-2.126980057,-0.503658074,-3.259357633,190.9347707,0.539423615,6.75E-06,0.671622551,-0.170886623,-0.070119127,-0.228543311,-2.189058087,-0.55698062,-3.259357633,190.9347707,0.528500587,9.96E-06,0.665043176,-0.137615763,-0.064459316,-0.210095965,-2.167613551,-0.448538987,-3.259357633,190.9347707
AUS-HRS_219022,200.1,149.684,-36.732,0.549598747,4.65E-06,0.620912235,-0.204228273,-0.020847594,-0.03672869,-1.093905288,-0.359803487,-1.761771193,157.1045421,0.549741506,4.63E-06,0.621099121,-0.2044834,-0.021134271,-0.03723375,-1.094234539,-0.360252963,-1.761771193,157.1045421,0.571307762,2.05E-06,0.639174303,-0.245633732,-0.043753103,-0.077082956,-1.126078874,-0.432750433,-1.761771193,157.1045421,0.540224698,6.56E-06,0.65268214,-0.163911887,-0.037307722,-0.06572767,-1.149876592,-0.288775241,-1.761771193,157.1045421
AUS-HRS_220003,105.6,149.819,-36.941,0.606957385,4.81E-07,0.785593641,-0.001126293,-0.045519747,-0.054498257,-0.940547501,-0.001348448,-1.197244289,171.4703801,0.606959467,4.81E-07,0.78504101,-0.002085005,-0.045444148,-0.054407747,-0.939885866,-0.002496261,-1.197244289,171.4703801,0.611765471,3.91E-07,0.757834782,-0.074906451,-0.045083266,-0.053975683,-0.907313366,-0.089681321,-1.197244289,171.4703801,0.607254315,4.75E-07,0.779694262,-0.018419841,-0.044220202,-0.052942384,-0.933484502,-0.022053049,-1.197244289,171.4703801
AUS-HRS_221002,477.2,149.713,-37.372,0.770191511,5.85E-11,0.916453383,0.055045104,-0.089447622,-0.19146597,-1.96170263,0.117826096,-2.140537278,158.0730349,0.77005182,5.91E-11,0.915502753,0.053323974,-0.089281438,-0.191110245,-1.959667771,0.114141955,-2.140537278,158.0730349,0.771068312,5.48E-11,0.910176797,0.060430643,-0.084761364,-0.18143486,-1.948267364,0.129354045,-2.140537278,158.0730349,0.767824043,6.95E-11,0.890917886,0.002242631,-0.08561228,-0.183256276,-1.907042946,0.004800436,-2.140537278,158.0730349
AUS-HRS_221201,323.2,149.2,-37.373,0.58147787,1.37E-06,0.788062067,0.054658505,-0.028111885,-0.063410105,-1.777579072,0.123289547,-2.255633339,122.6315076,0.581345108,1.38E-06,0.787183008,0.052995884,-0.02800343,-0.06316547,-1.775596236,0.119539284,-2.255633339,122.6315076,0.582619376,1.31E-06,0.787670924,0.064344002,-0.021394604,-0.048258381,-1.776696796,0.145136476,-2.255633339,122.6315076,0.579214833,1.50E-06,0.763312203,0.004096476,-0.026046033,-0.058750301,-1.721752453,0.009240149,-2.255633339,122.6315076
AUS-HRS_221208,423.2,149.49,-37.689,0.76238043,1.03E-10,0.921636686,0.084507586,-0.090865395,-0.297551291,-3.018026687,0.276731769,-3.274638187,158.8006368,0.762154096,1.04E-10,0.920455659,0.08259236,-0.090725077,-0.297091802,-3.014159251,0.270460097,-3.274638187,158.8006368,0.763152605,9.73E-11,0.911415838,0.08508679,-0.084096703,-0.275386275,-2.984557108,0.278628451,-3.274638187,158.8006368,0.759995816,1.22E-10,0.87221487,-0.056221714,-0.082859828,-0.271335958,-2.856188121,-0.184105771,-3.274638187,158.8006368
AUS-HRS_221209,147,149.21,-37.356,0.535773208,7.69E-06,0.779969932,0.10527159,-0.014722901,-0.026572315,-1.407712143,0.189997191,-1.804828731,109.5493901,0.53554749,7.76E-06,0.779031666,0.103717187,-0.014548634,-0.026257793,-1.406018733,0.187191759,-1.804828731,109.5493901,0.539798326,6.66E-06,0.777346889,0.122274051,-0.002712187,-0.004895033,-1.402977999,0.22068372,-1.804828731,109.5493901,0.534176374,8.14E-06,0.775355621,0.095417901,-0.00396184,-0.007150443,-1.399384101,0.17221297,-1.804828731,109.5493901
AUS-HRS_221211,181.8,148.98,-37.44,0.696709224,6.24E-09,0.846028518,0.027812093,-0.076831313,-0.099768122,-1.098597349,0.036114966,-1.298534653,155.7875611,0.696630323,6.27E-09,0.845203025,0.025981613,-0.076705289,-0.099604476,-1.097525417,0.033738024,-1.298534653,155.7875611,0.696393842,6.35E-09,0.841371274,0.019198913,-0.074030977,-0.096131789,-1.092549756,0.024930454,-1.298534653,155.7875611,0.697398205,6.01E-09,0.818139599,-0.039531724,-0.076605563,-0.099474979,-1.062382621,-0.051333313,-1.298534653,155.7875611
AUS-HRS_221212,731.2,148.9,-37.606,0.693500109,7.45E-09,0.856284638,0.048187578,-0.118341992,-0.155143841,-1.122570997,0.063172893,-1.310978789,201.8752379,0.693346439,7.51E-09,0.85513384,0.045980632,-0.118169364,-0.15491753,-1.121062326,0.060279634,-1.310978789,201.8752379,0.693047735,7.64E-09,0.850729119,0.040548082,-0.113222938,-0.14843287,-1.11528783,0.053157675,-1.310978789,201.8752379,0.69353774,7.43E-09,0.811234247,-0.047077365,-0.115447569,-0.151349314,-1.06351089,-0.061717427,-1.310978789,201.8752379
AUS-HRS_224214,438.9,147.393,-37.495,0.533718919,8.28E-06,0.727572505,-0.037476805,-0.109166557,-0.036948794,-0.246256061,-0.012684496,-0.338462572,82.25056019,0.533835095,8.24E-06,0.726362508,-0.039641922,-0.109015681,-0.036897728,-0.245846523,-0.013417307,-0.338462572,82.25056019,0.53960741,6.70E-06,0.68668661,-0.103311744,-0.109965011,-0.037219041,-0.232417716,-0.034967158,-0.338462572,82.25056019,0.545116023,5.49E-06,0.691356323,-0.124997151,-0.109839903,-0.037176696,-0.233998239,-0.042306857,-0.338462572,82.25056019
AUS-HRS_225110A,132.1,146.319,-37.684,0.767651705,7.04E-11,0.911473035,0.029197033,-0.067092623,-0.118823794,-1.614256227,0.051709147,-1.771041123,306.5747371,0.767559562,7.09E-11,0.910483617,0.027162756,-0.066824311,-0.118348603,-1.612503928,0.048106357,-1.771041123,306.5747371,0.775039752,4.08E-11,0.947523919,0.101144953,-0.07594968,-0.134510006,-1.678103826,0.179131872,-1.771041123,306.5747371,0.767210737,7.27E-11,0.895753806,-0.015963344,-0.062508139,-0.110704484,-1.586416827,-0.028271738,-1.771041123,306.5747371
AUS-HRS_225213,312.5,146.43,-37.854,0.726891915,1.07E-09,0.863420974,-0.011986118,-0.090962599,-0.12808645,-1.215802196,-0.016877918,-1.408122147,178.5885801,0.726906693,1.07E-09,0.863151197,-0.012690926,-0.090943913,-0.128060138,-1.215422317,-0.017870374,-1.408122147,178.5885801,0.730614634,8.50E-10,0.83989287,-0.068088687,-0.090266538,-0.127106311,-1.182671751,-0.095877188,-1.408122147,178.5885801,0.726782361,1.08E-09,0.868789472,0.003394186,-0.091503711,-0.128848402,-1.223361697,0.004779428,-1.408122147,178.5885801
AUS-HRS_225218,314,147.09,-37.812,0.60650568,4.90E-07,0.897495613,0.267447032,-0.06399151,-0.045060017,-0.631977072,0.188324478,-0.704156169,92.46448309,0.60609404,4.98E-07,0.896881814,0.266368865,-0.063616866,-0.044796209,-0.631544862,0.187565279,-0.704156169,92.46448309,0.572766235,1.93E-06,0.839980638,0.158805409,-0.046335535,-0.032627453,-0.591477548,0.111823809,-0.704156169,92.46448309,0.586040633,1.14E-06,0.849405197,0.200328089,-0.048729411,-0.034313115,-0.598113909,0.14106226,-0.704156169,92.46448309
AUS-HRS_227231,240.2,145.51,-38.467,0.805412538,3.53E-12,0.827653537,-0.155582218,-0.139053891,-0.238714698,-1.420838084,-0.267088982,-1.716706353,209.2249662,0.805862424,3.40E-12,0.82678262,-0.157431004,-0.13938239,-0.239278635,-1.419342976,-0.270262805,-1.716706353,209.2249662,0.797354441,7.01E-12,0.857521703,-0.113021084,-0.139726254,-0.239868948,-1.472112955,-0.194024013,-1.716706353,209.2249662,0.842574851,9.83E-14,0.847256428,-0.243083176,-0.125368931,-0.215221639,-1.454490491,-0.417302432,-1.716706353,209.2249662
AUS-HRS_227237,75.3,146.31,-38.63,0.876285586,1.66E-15,0.898475987,-0.10329976,-0.098382742,-0.232924988,-2.127177021,-0.24456622,-2.367539091,287.4585776,0.876340365,1.65E-15,0.898572607,-0.103526036,-0.098560319,-0.233345408,-2.127405774,-0.245101937,-2.367539091,287.4585776,0.875907585,1.75E-15,0.912566468,-0.096477377,-0.099771732,-0.236213475,-2.160536787,-0.228413961,-2.367539091,287.4585776,0.870953233,3.40E-15,0.934774277,-0.059994639,-0.100320699,-0.237513176,-2.213114643,-0.142039653,-2.367539091,287.4585776
AUS-HRS_235210,53.9,143.54,-38.535,0.849778855,4.45E-14,0.885966827,-0.075734963,-0.036092261,-0.04483455,-1.100566219,-0.094079529,-1.242220572,385.3489988,0.85003402,4.32E-14,0.884890358,-0.07798245,-0.036142056,-0.044896405,-1.099229006,-0.096871404,-1.242220572,385.3489988,0.846846659,6.17E-14,0.910361623,-0.037318514,-0.035013428,-0.043494401,-1.130869937,-0.046357826,-1.242220572,385.3489988,0.861385891,1.14E-14,0.895264069,-0.12915736,-0.024813079,-0.030823317,-1.112115444,-0.16044193,-1.242220572,385.3489988
AUS-HRS_238231,54,142.37,-37.312,0.688374585,9.84E-09,0.665093516,-0.200319456,-0.00360924,-0.015127966,-2.787709396,-0.839629943,-4.191454781,153.5445578,0.688778611,9.63E-09,0.663078573,-0.202897391,-0.003676732,-0.015410857,-2.779263854,-0.850435238,-4.191454781,153.5445578,0.672623636,2.25E-08,0.816784909,-0.009787791,-0.011122271,-0.046618496,-3.423517014,-0.041025082,-4.191454781,153.5445578,0.691642665,8.25E-09,0.732952644,-0.163510134,0.004081184,0.017106096,-3.072137863,-0.685345335,-4.191454781,153.5445578
